snapped_at,price,market_cap,total_volume
2023-08-15 00:00:00 UTC,0.1761161454123402,315088293.72560793,206406006.58883107
2023-08-16 00:00:00 UTC,0.17342649330065055,315088293.72560793,206406006.58883107
2023-08-17 00:00:00 UTC,0.2129696102492677,380895964.1418712,1471351435.6355896
2023-08-18 00:00:00 UTC,0.1739775015578591,311426252.2018937,517682038.0040706
2023-08-19 00:00:00 UTC,0.16940566406802982,304696480.36934143,357920881.3020359
2023-08-20 00:00:00 UTC,0.1633758671784834,291104862.9135692,139999887.7876912
2023-08-21 00:00:00 UTC,0.15305972272188886,275776067.8571375,103321711.0916972
2023-08-22 00:00:00 UTC,0.15339529665950133,271052274.4718387,85996843.90142515
2023-08-23 00:00:00 UTC,0.1578576750723418,280938600.40186673,129032524.31057684
2023-08-24 00:00:00 UTC,0.15797304359240383,278804053.81203425,97356898.717338
2023-08-25 00:00:00 UTC,0.14809134012879344,268828564.9342763,53638461.76079464
2023-08-26 00:00:00 UTC,0.13922463797393397,254110484.43985176,71167542.18252315
2023-08-27 00:00:00 UTC,0.1343420211398125,241794945.7462933,45868486.52567714
2023-08-28 00:00:00 UTC,0.13692986314989725,241104468.01371425,53469024.69141932
2023-08-29 00:00:00 UTC,0.13102574228307676,235237781.1518725,53355785.80139575
2023-08-30 00:00:00 UTC,0.1485642572018618,265418495.97102883,225627863.273528
2023-08-31 00:00:00 UTC,0.1503213798736954,272467137.1144115,361393965.2587408
2023-09-01 00:00:00 UTC,0.13497078212427313,241797927.1272952,140968347.5108539
2023-09-02 00:00:00 UTC,0.1448821522211569,256505776.4782287,194845475.05457145
2023-09-03 00:00:00 UTC,0.13374397767669283,240900148.0033495,146756800.18989095
2023-09-04 00:00:00 UTC,0.1317024404058157,235458639.85175693,67370571.47926998
2023-09-05 00:00:00 UTC,0.12893863649903714,230151983.47106257,43437201.62609726
2023-09-06 00:00:00 UTC,0.12581680065685488,228596720.5043462,39247591.64244797
2023-09-07 00:00:00 UTC,0.12793247459798401,230255926.59337884,38468600.4457878
2023-09-08 00:00:00 UTC,0.13287158113699604,239086858.71260303,98675542.7290766
2023-09-09 00:00:00 UTC,0.13024319825940303,231267251.1661715,49144306.22865824
2023-09-10 00:00:00 UTC,0.1287376399661515,226777921.1387235,25601188.307929497
2023-09-11 00:00:00 UTC,0.12382681974761274,219217338.40783283,41845189.31427595
2023-09-12 00:00:00 UTC,0.11929319774928498,211762436.32037663,47200330.65194844
2023-09-13 00:00:00 UTC,0.11753984127629097,212786208.0729472,40984741.43849079
2023-09-14 00:00:00 UTC,0.12159200050086516,215262344.91775823,38309874.37454159
2023-09-15 00:00:00 UTC,0.12004566727876798,214861177.53374147,31891250.79796584
2023-09-16 00:00:00 UTC,0.12717283438898308,224324630.51774147,65176135.524085626
2023-09-17 00:00:00 UTC,0.1408666520907484,255787000.62992692,228467302.29377756
2023-09-18 00:00:00 UTC,0.12485608023920225,223276075.8264601,80010509.02835989
2023-09-19 00:00:00 UTC,0.12584958197384924,224367119.7200649,48099880.760996014
2023-09-20 00:00:00 UTC,0.12807254059810996,226396267.05270255,34053432.9717352
2023-09-21 00:00:00 UTC,0.12483455990370705,225279807.1215372,52286664.11281024
2023-09-22 00:00:00 UTC,0.12645646646978098,225212108.4774409,52661892.02721376
2023-09-23 00:00:00 UTC,0.12432771257687208,225768576.15623865,23218581.630599357
2023-09-24 00:00:00 UTC,0.1237578567861343,220842491.73653013,17468019.317912936
2023-09-25 00:00:00 UTC,0.12117660675304986,214378501.74666643,20369077.02795924
2023-09-26 00:00:00 UTC,0.11731958560966123,214210890.385648,19245272.350231804
2023-09-27 00:00:00 UTC,0.11864058584082315,211198692.0628129,17523507.75194112
2023-09-28 00:00:00 UTC,0.11664158871954922,210572789.3360469,24545546.640705183
2023-09-29 00:00:00 UTC,0.11899518634513058,214039976.90930963,30499233.010849454
2023-09-30 00:00:00 UTC,0.12154652926880283,217234797.67696372,35781759.38018089
2023-10-01 00:00:00 UTC,0.12009600131012564,216084721.56916788,16550509.982195225
2023-10-02 00:00:00 UTC,0.1268198976513947,224232938.02659652,24667576.734191958
2023-10-03 00:00:00 UTC,0.12107601098350572,215813878.35417125,39301027.98391216
2023-10-04 00:00:00 UTC,0.11882990225631858,209600946.13292748,19821721.66741909
2023-10-05 00:00:00 UTC,0.11702575621852732,210219491.55724505,14688371.42963535
2023-10-06 00:00:00 UTC,0.11788749467468002,209864869.087898,13857070.493509363
2023-10-07 00:00:00 UTC,0.11573812309297576,211283995.11770895,11917932.850004058
2023-10-08 00:00:00 UTC,0.11960052108652439,211392355.95507672,11136792.652000738
2023-10-09 00:00:00 UTC,0.11516298417505255,208905513.4871064,10267694.18386443
2023-10-10 00:00:00 UTC,0.10929637137558365,197563585.3448823,26594023.688107688
2023-10-11 00:00:00 UTC,0.10469096998121247,191972257.50208896,19790757.76025591
2023-10-12 00:00:00 UTC,0.10603643759073564,186548064.0339679,21800638.13213197
2023-10-13 00:00:00 UTC,0.10362404715832524,184387083.73849493,18887205.050558016
2023-10-14 00:00:00 UTC,0.10435361469947937,187943165.5545911,14210983.074542284
2023-10-15 00:00:00 UTC,0.10424437554371885,186693072.95176,9511145.746000605
2023-10-16 00:00:00 UTC,0.10519664303068842,186604995.52582416,14407722.064685823
2023-10-17 00:00:00 UTC,0.10330404720443671,187790090.5485992,19106979.52425655
2023-10-18 00:00:00 UTC,0.09897826912091455,179742107.43916366,20269430.883982822
2023-10-19 00:00:00 UTC,0.10488267173279872,184455211.00446737,73274048.80984095
